,reward,year_month,requesterId,cohort
30370,3.05,2015-03,A1D7H234FGEMPF,2015-03
30371,7.0,2015-03,A1D8FZRNTW7I9Q,2015-03
30372,7.0,2015-04,A1D8FZRNTW7I9Q,2015-03
30373,7.0,2015-05,A1D8FZRNTW7I9Q,2015-03
30374,13.0,2015-06,A1D8FZRNTW7I9Q,2015-03
30375,26.5,2015-07,A1D8FZRNTW7I9Q,2015-03
30376,27.74,2015-03,A1D8N2Z47WVRBL,2015-03
30377,0.62,2015-03,A1D9ME2QGGO4BY,2015-03
30378,2.82,2015-03,A1DF4CZBGK10ZX,2015-03
30379,1.42,2015-04,A1DF4CZBGK10ZX,2015-03
30380,9.2,2015-03,A1DMAEDL0Y40AQ,2015-03
30381,33.6,2015-04,A1DMAEDL0Y40AQ,2015-03
30382,262.8,2015-05,A1DMAEDL0Y40AQ,2015-03
30383,73.98,2015-03,A1DNNOMUW02VF,2015-03
30384,4.2,2015-10,A1DNNOMUW02VF,2015-03
30385,4.7,2015-11,A1DNNOMUW02VF,2015-03
30386,6.24,2015-12,A1DNNOMUW02VF,2015-03
30387,10.24,2016-01,A1DNNOMUW02VF,2015-03
30388,4.76,2016-02,A1DNNOMUW02VF,2015-03
30389,804.05,2015-03,A1DOYWUEDK0LIE,2015-03
30390,3258.5,2015-04,A1DOYWUEDK0LIE,2015-03
30391,76.35,2015-08,A1DOYWUEDK0LIE,2015-03
30392,262.2,2015-09,A1DOYWUEDK0LIE,2015-03
30393,7.8,2015-04,A1DP93EXQ8CGD,2015-03
30394,35.6,2015-03,A1DTMPGJDFK968,2015-03
30395,1.56,2015-03,A1DUPZI92QBWRE,2015-03
30396,0.84,2015-04,A1DUPZI92QBWRE,2015-03
30397,3.0,2015-03,A1E63O1E6IH3PW,2015-03
30398,3.0,2015-04,A1E63O1E6IH3PW,2015-03
30399,2.0,2015-07,A1E63O1E6IH3PW,2015-03
30400,2.0,2015-09,A1E63O1E6IH3PW,2015-03
30401,0.5,2015-03,A1EHVIQM95UFF2,2015-03
30402,0.6,2015-03,A1EMH88H6IHXO,2015-03
30403,0.4,2015-04,A1EMH88H6IHXO,2015-03
30404,23.0,2015-03,A1EOFPXSW47PF9,2015-03
30405,16.45,2015-04,A1EOFPXSW47PF9,2015-03
30406,11.75,2015-05,A1EOFPXSW47PF9,2015-03
30407,20.56,2015-06,A1EOFPXSW47PF9,2015-03
30408,12.03,2015-07,A1EOFPXSW47PF9,2015-03
30409,17.0,2015-08,A1EOFPXSW47PF9,2015-03
30410,4.5,2015-09,A1EOFPXSW47PF9,2015-03
30411,4.0,2015-11,A1EOFPXSW47PF9,2015-03
30412,0.1,2015-03,A1EY0CJGTSFJN7,2015-03
30413,5.0,2015-03,A1F2YRVN2K89R9,2015-03
30414,6.0,2015-05,A1F2YRVN2K89R9,2015-03
30415,2.0,2015-03,A1F30FXKDK02KO,2015-03
30416,3.4,2015-04,A1F30FXKDK02KO,2015-03
30417,3.3,2015-05,A1F30FXKDK02KO,2015-03
30418,4.0,2015-07,A1F30FXKDK02KO,2015-03
30419,3.0,2015-08,A1F30FXKDK02KO,2015-03
30420,4.8,2015-09,A1F30FXKDK02KO,2015-03
30421,11.2,2015-10,A1F30FXKDK02KO,2015-03
30422,5.6,2015-11,A1F30FXKDK02KO,2015-03
30423,2.4,2015-12,A1F30FXKDK02KO,2015-03
30424,2.0,2016-01,A1F30FXKDK02KO,2015-03
30425,82.16,2015-03,A1F650HK3JCQN0,2015-03
30426,220.8,2015-05,A1F650HK3JCQN0,2015-03
30427,2211.6,2015-06,A1F650HK3JCQN0,2015-03
30428,2073.22,2015-07,A1F650HK3JCQN0,2015-03
30429,68.4,2015-11,A1F650HK3JCQN0,2015-03
30430,544.8,2015-12,A1F650HK3JCQN0,2015-03
30431,624.76,2015-03,A1F7BJ3IH1X5Y1,2015-03
30432,516.6,2015-04,A1F7BJ3IH1X5Y1,2015-03
30433,0.44,2015-03,A1FFJBTB98F8KE,2015-03
30434,8.3,2015-03,A1FHQNW7GQWUKS,2015-03
30435,0.58,2015-11,A1FHQNW7GQWUKS,2015-03
30436,0.7,2015-03,A1FJE2OZZL8JUW,2015-03
30437,0.02,2015-09,A1FJE2OZZL8JUW,2015-03
30438,2.0,2015-03,A1FKUZ2PPHU3XZ,2015-03
30439,1.0,2015-04,A1FKUZ2PPHU3XZ,2015-03
30440,0.4,2015-03,A1FLIZZAN33WGF,2015-03
30441,1.0,2015-03,A1FMU5LU75XIX5,2015-03
30442,1.6,2015-03,A1FRWLTZVDXB6,2015-03
30443,4.0,2015-04,A1FRWLTZVDXB6,2015-03
30444,3.0,2015-03,A1FY393T3FIDLF,2015-03
30445,0.6,2015-12,A1FY393T3FIDLF,2015-03
30446,3.7,2015-03,A1FYO92BOXEO9X,2015-03
30447,9.0,2015-05,A1FYO92BOXEO9X,2015-03
30448,0.2,2015-03,A1FZ86H3WDVD5Y,2015-03
30449,0.9,2015-05,A1FZ86H3WDVD5Y,2015-03
30450,0.8,2015-06,A1FZ86H3WDVD5Y,2015-03
30451,12.9,2015-08,A1FZ86H3WDVD5Y,2015-03
30452,7.6,2015-09,A1FZ86H3WDVD5Y,2015-03
30453,536.68,2015-03,A1FZKGWA6SJ2GK,2015-03
30454,233.1,2015-04,A1FZKGWA6SJ2GK,2015-03
30455,267.8,2015-05,A1FZKGWA6SJ2GK,2015-03
30456,109.28,2015-07,A1FZKGWA6SJ2GK,2015-03
30457,75.3,2015-08,A1FZKGWA6SJ2GK,2015-03
30458,120.8,2015-09,A1FZKGWA6SJ2GK,2015-03
30459,10.92,2015-10,A1FZKGWA6SJ2GK,2015-03
30460,0.32,2015-11,A1FZKGWA6SJ2GK,2015-03
30461,16.96,2015-12,A1FZKGWA6SJ2GK,2015-03
30462,6.4,2016-01,A1FZKGWA6SJ2GK,2015-03
30463,27.52,2016-02,A1FZKGWA6SJ2GK,2015-03
30464,676.8,2015-03,A1G1O0VG09LKLU,2015-03
30465,2726.4,2015-04,A1G1O0VG09LKLU,2015-03
30466,8.5,2015-03,A1G1Z4W76LTGRM,2015-03
30467,28.0,2015-03,A1G7L7U44CCKRY,2015-03
30468,4.0,2015-03,A1GE10Z0JPVW8A,2015-03
30469,0.6,2015-03,A1GE2WMM1CZ0ZG,2015-03
30470,0.12,2015-03,A1GELE4M7U406L,2015-03
30471,13.8,2015-03,A1GHANDIIHZX4V,2015-03
30472,5.31,2015-03,A1GHEKG3TRCQ5Y,2015-03
30473,11.65,2015-05,A1GHEKG3TRCQ5Y,2015-03
30474,12.11,2015-06,A1GHEKG3TRCQ5Y,2015-03
30475,0.78,2015-07,A1GHEKG3TRCQ5Y,2015-03
30476,0.68,2015-08,A1GHEKG3TRCQ5Y,2015-03
30477,0.2,2015-03,A1GIYWCJQAQAME,2015-03
30478,0.06,2015-04,A1GIYWCJQAQAME,2015-03
30479,1.0,2015-03,A1GLLSGE76PHNA,2015-03
30480,2.3,2015-03,A1GOPH27AXFJJ1,2015-03
30481,2.4,2015-06,A1GOPH27AXFJJ1,2015-03
30482,1.0,2015-10,A1GOPH27AXFJJ1,2015-03
30483,0.5,2015-03,A1GP0RTPOI7AIR,2015-03
30484,0.6,2015-04,A1GP0RTPOI7AIR,2015-03
30485,838.0,2015-03,A1GVNLD4LX9KWQ,2015-03
30486,90.0,2015-04,A1GVNLD4LX9KWQ,2015-03
30487,148.0,2015-07,A1GVNLD4LX9KWQ,2015-03
30488,38.0,2015-08,A1GVNLD4LX9KWQ,2015-03
30489,2.0,2015-09,A1GVNLD4LX9KWQ,2015-03
30490,3.0,2015-03,A1GX6OC5RBUU1P,2015-03
30491,5.7,2015-03,A1GZIXVD93V55B,2015-03
30492,1.0,2015-04,A1GZIXVD93V55B,2015-03
30493,1.0,2015-04,A1GZY71108ETIW,2015-03
30494,0.5,2015-08,A1GZY71108ETIW,2015-03
30495,5.65,2015-09,A1GZY71108ETIW,2015-03
30496,1.2,2015-10,A1GZY71108ETIW,2015-03
30497,0.34,2015-03,A1GZZW0IOPF7TM,2015-03
30498,6.0,2015-03,A1H0VYYTMLLZQ6,2015-03
30499,1.96,2015-03,A1H139GWBBTK1W,2015-03
30500,3.32,2015-03,A1H7F4OHUU2XOL,2015-03
30501,2.0,2015-04,A1H7F4OHUU2XOL,2015-03
30502,2.0,2015-08,A1H7F4OHUU2XOL,2015-03
30503,8.1,2015-09,A1H7F4OHUU2XOL,2015-03
30504,8.1,2015-12,A1H7F4OHUU2XOL,2015-03
30505,0.9,2015-03,A1H8MUSTDKHW2F,2015-03
30506,2.0,2015-03,A1H8OQCCNMJB6B,2015-03
30507,3.2,2016-02,A1H8OQCCNMJB6B,2015-03
30508,563.62,2015-03,A1HBFE87W9QJY8,2015-03
30509,24.24,2015-03,A1HD9FLI3UIF75,2015-03
30510,0.24,2015-06,A1HD9FLI3UIF75,2015-03
30511,41.8,2015-03,A1HI0VMNBVD5TW,2015-03
30512,2959.9,2015-06,A1HI0VMNBVD5TW,2015-03
30513,630.5,2015-07,A1HI0VMNBVD5TW,2015-03
30514,126.72,2015-08,A1HI0VMNBVD5TW,2015-03
30515,180.72,2015-12,A1HI0VMNBVD5TW,2015-03
30516,1.0,2015-03,A1HJBDFQP53PGY,2015-03
30517,17.02,2015-04,A1HJBDFQP53PGY,2015-03
30518,2.1,2015-03,A1HJW3XE5YW3Q3,2015-03
30519,2.4,2015-04,A1HJW3XE5YW3Q3,2015-03
30520,18.8,2015-03,A1HMOR5NJ6VZ63,2015-03
30521,27.0,2015-03,A1HO20ABYX94W9,2015-03
30522,1.3,2015-04,A1HQG4N3T8XHYB,2015-03
30523,1.5,2016-02,A1HQG4N3T8XHYB,2015-03
30524,93.6,2015-03,A1HUNNFOQPN5MZ,2015-03
30525,2.8,2015-03,A1HZ2NJIZ8IU1Y,2015-03
30526,0.6,2015-03,A1I0PAMER8ZSI4,2015-03
30527,3.0,2015-04,A1I0PAMER8ZSI4,2015-03
30528,1.0,2015-07,A1I0PAMER8ZSI4,2015-03
30529,0.8,2015-03,A1I221K3ITX5ZC,2015-03
30530,0.34,2015-03,A1I7ZL561G2HEQ,2015-03
30531,18.9,2016-02,A1I7ZL561G2HEQ,2015-03
30532,50.0,2015-03,A1ID0UA5681YA7,2015-03
30533,25.2,2015-03,A1IKMJRG8N458S,2015-03
30534,11.0,2015-03,A1IQMJIJFOQYPK,2015-03
30535,2.4,2015-04,A1IQMJIJFOQYPK,2015-03
30536,6.0,2015-05,A1IQMJIJFOQYPK,2015-03
30537,2.0,2015-09,A1IQMJIJFOQYPK,2015-03
30538,3.0,2015-03,A1IT34DMXY7XBU,2015-03
30539,1.5,2015-04,A1IT34DMXY7XBU,2015-03
30540,37.2,2015-08,A1IT34DMXY7XBU,2015-03
30541,4.0,2015-10,A1IT34DMXY7XBU,2015-03
30542,5.7,2015-03,A1IW7AWCP82L9J,2015-03
30543,2.2,2015-04,A1IW7AWCP82L9J,2015-03
30544,44.0,2015-03,A1IWJE9QRTW673,2015-03
30545,1.34,2015-03,A1J3QPO7EZSWIT,2015-03
30546,3.0,2015-04,A1J3QPO7EZSWIT,2015-03
30547,4.96,2015-05,A1J3QPO7EZSWIT,2015-03
30548,1.7,2015-07,A1J3QPO7EZSWIT,2015-03
30549,693.1,2015-03,A1J4ICBGXUB4EQ,2015-03
30550,3859.0,2015-04,A1J4ICBGXUB4EQ,2015-03
30551,2383.52,2015-05,A1J4ICBGXUB4EQ,2015-03
30552,14885.78,2015-06,A1J4ICBGXUB4EQ,2015-03
30553,2426.64,2015-07,A1J4ICBGXUB4EQ,2015-03
30554,181.2,2015-09,A1J4ICBGXUB4EQ,2015-03
30555,667.32,2015-10,A1J4ICBGXUB4EQ,2015-03
30556,264.0,2015-11,A1J4ICBGXUB4EQ,2015-03
30557,156.18,2016-01,A1J4ICBGXUB4EQ,2015-03
30558,364.32,2016-02,A1J4ICBGXUB4EQ,2015-03
30559,0.4,2015-03,A1J62NUBCOFOTV,2015-03
30560,37.0,2015-03,A1J82GPDDRXINS,2015-03
30561,291.3,2015-04,A1J82GPDDRXINS,2015-03
30562,2.04,2015-03,A1JBJF0EUB6AOG,2015-03
30563,2.6,2015-03,A1JDI6G1W0OCBD,2015-03
30564,1.8,2015-04,A1JDI6G1W0OCBD,2015-03
30565,2.6,2015-05,A1JDI6G1W0OCBD,2015-03
30566,6.1,2015-09,A1JDI6G1W0OCBD,2015-03
30567,1.0,2015-11,A1JDI6G1W0OCBD,2015-03
30568,0.5,2016-01,A1JDI6G1W0OCBD,2015-03
30569,0.5,2016-02,A1JDI6G1W0OCBD,2015-03
30570,1.5,2015-03,A1JG8UR0H915HV,2015-03
30571,0.5,2015-04,A1JG8UR0H915HV,2015-03
30572,0.5,2015-05,A1JG8UR0H915HV,2015-03
30573,1.5,2015-03,A1JH8CUZBAL8E0,2015-03
30574,20.4,2015-03,A1JIPDOHZWJHEL,2015-03
30575,0.95,2015-03,A1JJN1J7IBZ30R,2015-03
30576,1.5,2015-03,A1JO0MOCXOW4NP,2015-03
30577,100.02,2015-03,A1JPTS3SMZ257I,2015-03
30578,44.0,2015-04,A1JPTS3SMZ257I,2015-03
30579,8.0,2015-05,A1JPTS3SMZ257I,2015-03
30580,1.0,2015-03,A1K0G8C75FMPLB,2015-03
30581,6.0,2015-03,A1K6X24Z0XV62E,2015-03
30582,4.0,2015-06,A1K6X24Z0XV62E,2015-03
30583,8.0,2015-08,A1K6X24Z0XV62E,2015-03
30584,1.0,2015-03,A1KAQUDL8QH9Y3,2015-03
30585,68.0,2015-03,A1KDGBCGRDWW44,2015-03
30586,2.0,2015-06,A1KDGBCGRDWW44,2015-03
30587,130.0,2015-03,A1KH030BPL3UGT,2015-03
30588,3.0,2015-03,A1KLWG4J93L1GG,2015-03
30589,1.0,2015-06,A1KLWG4J93L1GG,2015-03
30590,0.6,2015-03,A1KP2UAPZEV6YK,2015-03
30591,5.0,2015-03,A1KSADD9AMZBCM,2015-03
30592,3.0,2015-04,A1KSADD9AMZBCM,2015-03
30593,1.6,2015-10,A1KSADD9AMZBCM,2015-03
30594,4.2,2015-11,A1KSADD9AMZBCM,2015-03
30595,7.0,2015-12,A1KSADD9AMZBCM,2015-03
30596,1.4,2016-01,A1KSADD9AMZBCM,2015-03
30597,1.75,2015-03,A1KVEN3O9N1T2N,2015-03
30598,1.0,2015-03,A1KW9DZOXVWJ1M,2015-03
30599,8.0,2015-03,A1KXUNUMOH5YP6,2015-03
30600,2.0,2015-04,A1KXUNUMOH5YP6,2015-03
30601,10.0,2015-06,A1KXUNUMOH5YP6,2015-03
30602,3.5,2015-07,A1KXUNUMOH5YP6,2015-03
30603,4.0,2015-08,A1KXUNUMOH5YP6,2015-03
30604,2.0,2015-10,A1KXUNUMOH5YP6,2015-03
30605,1.0,2016-01,A1KXUNUMOH5YP6,2015-03
30606,0.14,2015-03,A1L084SGDT2RBI,2015-03
30607,58.38,2015-03,A1L9SB92V30QSO,2015-03
30608,6.0,2015-03,A1L9TUD6UDYXS3,2015-03
30609,0.4,2015-03,A1LDYZEVEVC7BB,2015-03
30610,3.9,2015-03,A1LI98AM5CRFB4,2015-03
30611,14.0,2015-03,A1LJWEAKLA0TN3,2015-03
30612,3.0,2015-04,A1LJWEAKLA0TN3,2015-03
30613,4.2,2015-03,A1LLZZ0FOBWJLN,2015-03
30614,2.8,2015-04,A1LLZZ0FOBWJLN,2015-03
30615,93.0,2015-10,A1LLZZ0FOBWJLN,2015-03
30616,155.6,2015-11,A1LLZZ0FOBWJLN,2015-03
30617,358.7,2015-12,A1LLZZ0FOBWJLN,2015-03
30618,295.2,2016-02,A1LLZZ0FOBWJLN,2015-03
30619,165.6,2015-03,A1LM9ABYHRXP7Z,2015-03
30620,86.49,2015-08,A1LM9ABYHRXP7Z,2015-03
30621,0.9,2015-03,A1LN7PXQ8N1GQ3,2015-03
30622,1.5,2015-03,A1LPEAISHBAQP3,2015-03
30623,4.0,2015-06,A1LPEAISHBAQP3,2015-03
30624,6.0,2015-07,A1LPEAISHBAQP3,2015-03
30625,8.0,2015-11,A1LPEAISHBAQP3,2015-03
30626,2.3,2016-01,A1LPEAISHBAQP3,2015-03
30627,15.0,2015-03,A1LPVK4410XYIM,2015-03
30628,4.0,2015-03,A1LRJEUNGHX6A,2015-03
30629,1.0,2015-05,A1LRJEUNGHX6A,2015-03
30630,2.6,2015-03,A1LRK4RFUC21IG,2015-03
30631,20.8,2015-03,A1LTD6O9KBL4OV,2015-03
30632,1.5,2015-03,A1LTRI1LB2EOH5,2015-03
30633,1.8,2015-07,A1LTRI1LB2EOH5,2015-03
30634,2.4,2015-03,A1M0AN42AAE901,2015-03
30635,1.0,2015-11,A1M0AN42AAE901,2015-03
30636,118.0,2015-03,A1M0BLQR264SZD,2015-03
30637,40.0,2015-09,A1M0BLQR264SZD,2015-03
30638,184.8,2015-03,A1MDD0VZ5LF6BS,2015-03
30639,54.72,2015-06,A1MDD0VZ5LF6BS,2015-03
30640,17.5,2015-07,A1MDD0VZ5LF6BS,2015-03
30641,122.4,2015-09,A1MDD0VZ5LF6BS,2015-03
30642,252.8,2015-10,A1MDD0VZ5LF6BS,2015-03
30643,0.05,2016-01,A1MDD0VZ5LF6BS,2015-03
30644,3.6,2015-03,A1MJ7TLVB2U3JQ,2015-03
30645,7.9,2015-03,A1MMLY6IXNE89X,2015-03
30646,10.0,2015-03,A1MNXPT4O7MH4R,2015-03
30647,12.0,2015-04,A1MNXPT4O7MH4R,2015-03
30648,6.3,2015-03,A1MWV013PTKRJ0,2015-03
30649,7.7,2015-04,A1MWV013PTKRJ0,2015-03
30650,3.2,2015-05,A1MWV013PTKRJ0,2015-03
30651,1.9,2015-06,A1MWV013PTKRJ0,2015-03
30652,323.7,2015-08,A1MWV013PTKRJ0,2015-03
30653,0.6,2015-03,A1MZST4CVTCVB3,2015-03
30654,1.6,2015-05,A1MZST4CVTCVB3,2015-03
30655,1.5,2015-03,A1N3SMXQAEEAA4,2015-03
30656,1.5,2015-03,A1N8O1Z4ATWNPV,2015-03
30657,2.0,2015-03,A1N91A83601ZCM,2015-03
30658,4.0,2015-04,A1N91A83601ZCM,2015-03
30659,2.8,2015-03,A1NH38MLPMSLS7,2015-03
30660,1.3,2015-05,A1NH38MLPMSLS7,2015-03
30661,1.0,2015-09,A1NH38MLPMSLS7,2015-03
30662,6.9,2015-10,A1NH38MLPMSLS7,2015-03
30663,1.5,2015-12,A1NH38MLPMSLS7,2015-03
30664,14.5,2016-01,A1NH38MLPMSLS7,2015-03
30665,4.0,2016-02,A1NH38MLPMSLS7,2015-03
30666,1.0,2015-03,A1NHIBHD0Y93EP,2015-03
30667,0.3,2015-03,A1NKMN9BUMIIJ4,2015-03
30668,1.0,2015-04,A1NKMN9BUMIIJ4,2015-03
30669,1.2,2015-06,A1NKMN9BUMIIJ4,2015-03
30670,1110.28,2015-03,A1NMATBYMUZV8X,2015-03
30671,30.0,2015-03,A1NSCSJIYZ8V9C,2015-03
30672,4.0,2015-03,A1NUOEJYRXSIK1,2015-03
30673,1.4,2015-05,A1NUOEJYRXSIK1,2015-03
30674,2.5,2015-07,A1NUOEJYRXSIK1,2015-03
30675,1.5,2015-09,A1NUOEJYRXSIK1,2015-03
30676,6.0,2016-02,A1NUOEJYRXSIK1,2015-03
30677,30.0,2015-03,A1NV2PTHOBNBKD,2015-03
30678,6.0,2015-04,A1NV2PTHOBNBKD,2015-03
30679,2.0,2015-03,A1NWPA70437JDN,2015-03
30680,0.8,2015-03,A1O62IHK2IF5PC,2015-03
30681,0.12,2015-03,A1O6HY78B148QP,2015-03
30682,1.5,2015-03,A1O8KMCMJVIG12,2015-03
30683,14.78,2015-03,A1O8YTZ5RY5P2N,2015-03
30684,1.0,2015-04,A1O8YTZ5RY5P2N,2015-03
30685,0.64,2015-03,A1OC2HL7N3J13B,2015-03
30686,3.5,2016-01,A1OC2HL7N3J13B,2015-03
30687,0.6,2015-03,A1OFXO9F6UDH07,2015-03
30688,0.1,2015-05,A1OFXO9F6UDH07,2015-03
30689,1.85,2015-03,A1OH4V9G1KK9CC,2015-03
30690,1.95,2015-04,A1OH4V9G1KK9CC,2015-03
30691,0.8,2015-05,A1OH4V9G1KK9CC,2015-03
30692,0.3,2015-06,A1OH4V9G1KK9CC,2015-03
30693,0.3,2015-07,A1OH4V9G1KK9CC,2015-03
30694,0.9,2015-08,A1OH4V9G1KK9CC,2015-03
30695,1.2,2015-09,A1OH4V9G1KK9CC,2015-03
30696,0.95,2015-11,A1OH4V9G1KK9CC,2015-03
30697,0.5,2015-12,A1OH4V9G1KK9CC,2015-03
30698,1.05,2016-01,A1OH4V9G1KK9CC,2015-03
30699,5.2,2015-03,A1OJ69ADZCQGHJ,2015-03
30700,2.0,2015-10,A1OJ69ADZCQGHJ,2015-03
30701,7.6,2016-01,A1OJ69ADZCQGHJ,2015-03
30702,0.32,2015-03,A1OKXU885FP5MO,2015-03
30703,9.1,2015-03,A1OO3YRRYL0F9H,2015-03
30704,3.4,2015-04,A1OO3YRRYL0F9H,2015-03
30705,0.2,2015-08,A1OO3YRRYL0F9H,2015-03
30706,4.8,2015-10,A1OO3YRRYL0F9H,2015-03
30707,0.8,2016-01,A1OO3YRRYL0F9H,2015-03
30708,2.0,2015-03,A1ORABMWKNB08O,2015-03
30709,12.0,2015-04,A1ORABMWKNB08O,2015-03
30710,4.0,2015-05,A1ORABMWKNB08O,2015-03
30711,658.62,2015-03,A1OV51Y0GS47W,2015-03
30712,0.36,2015-03,A1OVYWZ8ZY0FTD,2015-03
30713,5.0,2015-03,A1OWT0GWK16G9X,2015-03
30714,0.1,2015-03,A1P2KM2NW25OTX,2015-03
30715,1.0,2015-03,A1P496RO41MS9X,2015-03
30716,0.6,2015-03,A1P6GJGRQH728Z,2015-03
30717,2.4,2016-02,A1P6GJGRQH728Z,2015-03
30718,4.0,2015-03,A1P6UIXFK7YCMU,2015-03
30719,244.5,2015-04,A1P7TY3FN4REE5,2015-03
30720,72.0,2015-05,A1P7TY3FN4REE5,2015-03
30721,2.8,2015-03,A1P9AWCM9L2AJE,2015-03
30722,6.4,2015-04,A1P9AWCM9L2AJE,2015-03
30723,2.6,2015-05,A1P9AWCM9L2AJE,2015-03
30724,1.3,2015-06,A1P9AWCM9L2AJE,2015-03
30725,5.0,2015-09,A1P9AWCM9L2AJE,2015-03
30726,21.0,2015-11,A1P9AWCM9L2AJE,2015-03
30727,0.1,2015-03,A1PFN455TOFLKO,2015-03
30728,6.96,2015-12,A1PFN455TOFLKO,2015-03
30729,0.8,2015-03,A1PLO3IUHL5EAD,2015-03
30730,0.8,2015-04,A1PLO3IUHL5EAD,2015-03
30731,199.92,2015-03,A1PMAWCCZTJFP7,2015-03
30732,238.02,2015-03,A1POOGIVDLD4NS,2015-03
30733,144.0,2015-04,A1POOGIVDLD4NS,2015-03
30734,1.95,2015-04,A1PQ75TGQ4POKL,2015-03
30735,0.5,2015-05,A1PQ75TGQ4POKL,2015-03
30736,0.3,2015-06,A1PQ75TGQ4POKL,2015-03
30737,0.5,2015-07,A1PQ75TGQ4POKL,2015-03
30738,0.8,2015-08,A1PQ75TGQ4POKL,2015-03
30739,0.5,2015-09,A1PQ75TGQ4POKL,2015-03
30740,0.6,2015-10,A1PQ75TGQ4POKL,2015-03
30741,0.7,2015-11,A1PQ75TGQ4POKL,2015-03
30742,0.6,2015-12,A1PQ75TGQ4POKL,2015-03
30743,0.4,2015-03,A1PRWWMGW56SXY,2015-03
30744,44.0,2015-03,A1PT9XNMLJUWKN,2015-03
30745,220.4,2015-03,A1PTGGHPJKHA8L,2015-03
30746,10.0,2015-03,A1PUTMGX4QLYDX,2015-03
30747,0.2,2015-03,A1PVK1CT86ILZA,2015-03
30748,0.4,2015-04,A1PVK1CT86ILZA,2015-03
30749,8.5,2015-03,A1PWZ3QR4FV7KQ,2015-03
30750,2.7,2015-03,A1PZ9MRD1CPDQX,2015-03
30751,0.2,2015-03,A1Q58ROZMGILA2,2015-03
30752,53.2,2015-03,A1Q60Q7U8ZLVWC,2015-03
30753,1.0,2015-03,A1Q74TQE91CGJV,2015-03
30754,1.0,2015-03,A1Q9VSIZ46ZMZ2,2015-03
30755,1.0,2016-02,A1Q9VSIZ46ZMZ2,2015-03
30756,16.3,2015-03,A1QFB5IME91YSG,2015-03
30757,34.48,2015-04,A1QFB5IME91YSG,2015-03
30758,135.0,2015-05,A1QG6Y3EJNR3G6,2015-03
30759,440.16,2015-03,A1QHF2WHJ4CZ25,2015-03
30760,118.18,2015-03,A1QHJ45NNOOA55,2015-03
30761,280.66,2015-08,A1QHJ45NNOOA55,2015-03
30762,17.4,2016-01,A1QHJ45NNOOA55,2015-03
30763,2.0,2015-03,A1QHZ5ZWKP57A3,2015-03
30764,0.2,2015-03,A1QIPWVEKL04G7,2015-03
30765,3.4,2015-03,A1QM5CFR5BHD4I,2015-03
30766,10.6,2015-04,A1QM5CFR5BHD4I,2015-03
30767,0.4,2016-01,A1QM5CFR5BHD4I,2015-03
30768,5.4,2015-03,A1QUUZMWHK1ASQ,2015-03
30769,5.2,2015-08,A1QUUZMWHK1ASQ,2015-03
30770,24.0,2015-12,A1QUUZMWHK1ASQ,2015-03
30771,3.0,2015-03,A1QVKG49A7URPD,2015-03
30772,6.0,2015-04,A1QVKG49A7URPD,2015-03
30773,9.0,2015-05,A1QVKG49A7URPD,2015-03
30774,4.0,2015-06,A1QVKG49A7URPD,2015-03
30775,0.5,2015-07,A1QVKG49A7URPD,2015-03
30776,2.0,2015-03,A1QZY37F94AXI,2015-03
30777,16.0,2015-03,A1R16RRP53SFI3,2015-03
30778,94.0,2015-08,A1R16RRP53SFI3,2015-03
30779,12.8,2015-11,A1R16RRP53SFI3,2015-03
30780,4.8,2015-12,A1R16RRP53SFI3,2015-03
30781,14.0,2015-03,A1R4P6A7BTF2PG,2015-03
30782,2.0,2015-03,A1R7C80JCAPZNB,2015-03
30783,45.91,2015-03,A1R8UBZJ4N4JX8,2015-03
30784,10.8,2015-03,A1RA6RN49COFSI,2015-03
30785,504.77,2015-04,A1RA6RN49COFSI,2015-03
30786,71.1,2015-05,A1RA6RN49COFSI,2015-03
30787,48.0,2015-06,A1RA6RN49COFSI,2015-03
30788,108.7,2015-03,A1RGUZHY4YBA56,2015-03
30789,0.45,2015-03,A1RI8QYD2X616H,2015-03
30790,6.0,2015-03,A1RJWGDL80AWGO,2015-03
30791,5.52,2015-03,A1RL5QYNUTDGUT,2015-03
30792,121.16,2015-03,A1RP9E5H55BV7H,2015-03
30793,2.0,2015-03,A1RPFFGLH0XTJ1,2015-03
30794,0.1,2015-03,A1RPJPS3AQA2TZ,2015-03
30795,0.4,2015-03,A1RX961KEFLTBU,2015-03
30796,3.61,2015-03,A1S5964DJ9DQLG,2015-03
30797,2.2,2015-04,A1S5964DJ9DQLG,2015-03
30798,1.7,2015-05,A1S5964DJ9DQLG,2015-03
30799,0.04,2015-08,A1S5964DJ9DQLG,2015-03
30800,5.4,2015-09,A1S5964DJ9DQLG,2015-03
30801,2.0,2015-10,A1S5964DJ9DQLG,2015-03
30802,109.0,2015-11,A1S5964DJ9DQLG,2015-03
30803,74.3,2016-01,A1S5964DJ9DQLG,2015-03
30804,82.05,2016-02,A1S5964DJ9DQLG,2015-03
30805,1.5,2015-03,A1S772SM0FOLWG,2015-03
30806,9.8,2015-03,A1S8BYFUCF8A84,2015-03
30807,2.8,2015-04,A1S8BYFUCF8A84,2015-03
30808,5.6,2015-05,A1S8BYFUCF8A84,2015-03
30809,62.1,2015-03,A1S8X6KTQIKRXN,2015-03
30810,559.9,2015-05,A1S8X6KTQIKRXN,2015-03
30811,192.0,2015-06,A1S8X6KTQIKRXN,2015-03
